com.apple.IdentityLookup.MessageFilter,System/Library/Frameworks/IdentityLookup.framework/XPCServices/com.apple.IdentityLookup.MessageFilter.xpc/com.apple.IdentityLookup.MessageFilter
com.apple.InCallService.IntentsUI,Applications/InCallService.app/PlugIns/IntentsUI.appex/IntentsUI
com.apple.LocalAuthentication.RemoteUIHost,System/Library/Frameworks/LocalAuthentication.framework/Support/coreauthd
com.apple.MTLCompilerService,System/Library/Frameworks/Metal.framework/XPCServices/MTLCompilerService.xpc/MTLCompilerService
com.apple.MapKit.SnapshotService,System/Library/Frameworks/MapKit.framework/XPCServices/com.apple.MapKit.SnapshotService.xpc/com.apple.MapKit.SnapshotService
com.apple.Maps.MapsSpotlightIndexExtension,private/var/staged_system_apps/Maps.app/PlugIns/MapsSpotlightIndexExtension.appex/MapsSpotlightIndexExtension
com.apple.Maps.Nearby,private/var/staged_system_apps/Maps.app/PlugIns/Nearby.appex/Nearby
com.apple.Maps.TransitWidget,private/var/staged_system_apps/Maps.app/PlugIns/TransitWidget.appex/TransitWidget
com.apple.Maps.Widget,private/var/staged_system_apps/Maps.app/PlugIns/MapsWidget.appex/MapsWidget
com.apple.Maps.mapspushd,System/Library/PrivateFrameworks/MapsSupport.framework/mapspushd
com.apple.Maps.mapspushd.bulletinboard,System/Library/PrivateFrameworks/MapsSupport.framework/mapspushd
com.apple.Maps.mapspushd.icloud,System/Library/PrivateFrameworks/MapsSupport.framework/mapspushd
com.apple.MarkupUI.MarkupPhotoExtension,System/Library/PrivateFrameworks/MarkupUI.framework/PlugIns/MarkupPhotoExtension.appex/MarkupPhotoExtension
com.apple.MarkupUI.MarkupPrivateExtension,System/Library/PrivateFrameworks/MarkupUI.framework/PlugIns/MarkupPrivateExtension.appex/MarkupPrivateExtension
com.apple.MediaPlayer.DiagnosticExtension,System/Library/Frameworks/MediaPlayer.framework/PlugIns/MediaPlayerDiagnosticExtension.appex/MediaPlayerDiagnosticExtension
com.apple.MobileBackup.MBHelperService,System/Library/PrivateFrameworks/MobileBackup.framework/XPCServices/MBHelperService.xpc/MBHelperService
com.apple.MobileBackup.framework.DiagnosticExtension,System/Library/PrivateFrameworks/MobileBackup.framework/PlugIns/MBDiagnosticExtension.appex/MBDiagnosticExtension
com.apple.MobileBackup.framework.FollowUpUIExtension,System/Library/PrivateFrameworks/MobileBackup.framework/PlugIns/MBFollowUpExtension.appex/MBFollowUpExtension
com.apple.MobileFileIntegrity,usr/libexec/amfid
com.apple.MobileInstallationHelperService,System/Library/PrivateFrameworks/MobileInstallation.framework/XPCServices/com.apple.MobileInstallationHelperService.xpc/com.apple.MobileInstallationHelperService
com.apple.MobileInternetSharing,usr/libexec/misd
com.apple.MobileSMS.MessagesAssistantExtension,Applications/MobileSMS.app/PlugIns/MessagesAssistantExtension.appex/MessagesAssistantExtension
com.apple.MobileSMS.MessagesNotificationExtension,Applications/MobileSMS.app/PlugIns/MessagesNotificationExtension.appex/MessagesNotificationExtension
